SeedPlayer,SeedRoom,UseCountFire,UseCountBeam,UseCountWave,HitCountFire,HitCountBeam,HitCountWave,HitsTaken,EnemyCountFire,EnemyCountBeam,EnemyCountWave,ObstacleCountFire,ObstacleCountBeam,ObstacleCountWave,EnemyAttackCount,GroundTruth,Classification
0,0,33,157,687,7,41,392,17,0,1,3,1,0,7,0,1,1
0,0,33,182,743,7,41,434,18,1,2,1,0,0,8,0,1,1
0,0,33,182,791,7,41,470,19,0,2,2,0,0,8,0,1,1
0,0,33,182,837,7,41,493,19,0,1,3,0,1,7,0,1,1
0,0,33,218,860,7,56,505,21,1,0,3,1,0,7,0,1,1
0,0,33,220,913,7,56,540,24,1,0,3,0,2,6,0,1,1
0,0,33,231,948,7,59,565,25,1,1,2,0,1,7,0,1,1
0,0,33,231,980,7,59,587,25,0,0,4,1,2,5,0,1,1
0,0,33,231,1015,7,59,610,26,0,1,3,1,1,6,0,1,1
0,0,33,250,1057,7,64,644,28,0,0,4,1,2,5,0,1,1
0,0,33,250,1080,7,64,664,28,0,1,3,0,1,7,0,1,1
0,0,33,250,1111,7,64,687,29,0,0,4,1,2,5,0,1,1
0,0,33,250,1146,7,64,713,29,0,1,3,0,0,8,0,1,1
0,0,33,250,1175,7,64,732,30,0,0,4,0,1,7,0,1,1
0,0,33,250,1231,7,64,766,30,0,2,3,2,0,8,0,1,1
0,0,33,256,1267,7,64,800,30,1,1,3,0,0,10,0,1,1
0,0,33,266,1293,7,67,819,30,1,0,4,1,1,8,0,1,1
0,0,33,287,1328,7,72,844,30,2,1,2,0,1,9,0,1,1
0,0,33,322,1357,7,81,867,30,1,1,3,1,1,8,0,1,1
0,0,33,425,1369,7,107,876,31,1,0,4,1,0,9,0,1,1
0,0,33,466,1428,7,111,905,32,2,0,3,0,1,9,0,1,1
0,0,33,484,1468,7,115,934,33,2,1,2,0,1,9,0,1,1
0,0,33,490,1513,7,116,965,33,1,1,3,1,1,8,0,1,1
0,0,33,490,1582,7,116,1016,36,2,1,2,0,1,9,0,1,1
0,0,76,490,1599,17,116,1029,38,0,2,3,1,0,9,0,1,1
0,0,83,490,1666,17,116,1068,40,1,0,4,0,1,9,0,1,1
0,0,135,490,1696,30,116,1086,40,1,2,2,1,0,9,0,1,1
0,0,143,490,1714,35,116,1097,41,0,0,5,1,1,8,0,1,1
0,0,147,490,1759,35,116,1133,41,1,2,2,1,0,9,0,1,1
0,0,156,490,1792,37,116,1157,42,0,0,5,2,2,6,0,1,1
0,0,156,490,1841,37,116,1197,42,1,2,2,1,0,9,0,1,1
