SeedPlayer,SeedRoom,UseCountFire,UseCountBeam,UseCountWave,HitCountFire,HitCountBeam,HitCountWave,HitsTaken,EnemyCountFire,EnemyCountBeam,EnemyCountWave,ObstacleCountFire,ObstacleCountBeam,ObstacleCountWave,EnemyAttackCount,GroundTruth,Classification
0,0,1338,707,915,365,158,667,0,1,3,0,1,5,2,4,1,1
0,0,1434,707,915,390,158,667,3,2,1,2,4,4,2,14,1,1
0,0,1473,707,942,403,158,683,3,1,1,3,4,6,0,9,1,1
0,0,1502,707,956,413,158,697,0,0,4,1,1,6,3,10,1,1
0,0,1598,707,956,445,158,697,1,4,1,0,4,4,2,14,1,1
0,0,1662,707,1003,462,158,729,2,1,2,2,9,1,0,16,1,1
0,0,1686,707,1031,467,158,748,0,2,0,3,2,0,8,8,1,1
0,0,1739,707,1080,487,158,786,4,0,3,2,6,2,2,12,1,1
0,0,1821,707,1092,513,158,794,1,3,2,0,0,7,3,14,1,1
0,0,1845,707,1126,517,158,814,1,1,0,4,2,2,6,5,1,1
0,0,1918,707,1140,540,158,824,2,3,1,1,3,7,0,13,1,1
0,0,1956,707,1140,560,158,824,1,1,4,0,2,7,1,8,1,1
0,0,2001,707,1170,574,158,850,1,2,1,2,3,4,3,14,1,1
0,0,2065,747,1170,590,171,850,4,0,1,4,4,1,5,19,1,1
0,0,2113,791,1170,611,177,850,3,0,4,1,10,0,0,7,1,1
0,0,2142,840,1170,618,193,850,2,3,1,1,6,4,0,9,1,1
0,0,2142,840,1233,618,193,901,1,0,4,1,1,2,7,13,1,1
0,0,2142,868,1294,618,200,939,1,1,3,1,0,5,5,10,1,1
0,0,2142,875,1321,618,202,960,2,0,0,5,0,3,7,9,1,1
0,0,2142,875,1411,618,202,1032,2,0,4,1,3,3,4,13,1,1
0,0,2142,875,1447,618,202,1057,0,0,1,4,0,6,4,8,1,1
0,0,2142,875,1494,618,202,1100,0,0,5,0,5,5,0,11,1,1
0,0,2142,875,1538,618,202,1137,1,0,2,3,3,1,6,8,1,1
0,0,2142,875,1593,618,202,1182,1,0,3,2,4,6,0,11,1,1
0,0,2142,923,1632,618,215,1204,1,3,1,1,0,5,5,11,1,1
0,0,2142,923,1696,618,215,1247,2,0,3,2,1,8,1,12,1,1
0,0,2142,923,1746,618,215,1280,2,0,1,4,9,1,0,6,1,1
0,0,2142,930,1791,618,217,1320,0,1,4,0,5,4,1,11,1,1
0,0,2142,930,1859,618,217,1364,1,0,3,2,6,3,1,12,1,1
0,0,2142,930,1882,618,217,1384,1,0,1,4,5,5,0,6,1,1
0,0,2142,939,1925,618,221,1418,0,1,2,2,1,0,9,11,1,1
0,0,2142,939,1986,618,221,1454,1,0,2,3,6,0,4,10,1,1
0,0,3,0,0,3,0,0,0,0,1,0,2,1,0,2,1,1
0,0,7,0,0,6,0,0,0,0,1,0,1,1,1,1,1,1
0,0,12,12,0,10,10,0,1,0,1,1,1,3,0,4,0,1
0,0,18,12,0,16,10,0,0,0,2,0,2,1,1,2,1,1
0,0,24,17,0,19,13,0,0,1,1,0,0,4,0,2,1,1
0,0,35,17,0,27,13,0,0,0,2,0,1,3,0,3,1,1
0,0,40,36,0,30,23,0,0,0,1,1,0,1,3,3,0,1
0,0,47,82,0,35,43,0,0,0,1,2,1,3,1,5,0,1
0,0,57,88,0,44,47,0,1,1,2,0,1,0,4,3,1,1
0,0,62,130,0,49,61,0,0,1,1,1,1,3,1,4,0,1
0,0,80,130,0,65,61,0,0,0,3,0,3,1,2,4,1,1
0,0,106,130,0,82,61,0,0,0,3,0,2,2,2,4,1,1
0,0,114,161,0,87,75,0,0,1,1,1,2,2,2,4,0,1
0,0,132,178,0,96,85,0,1,0,2,1,3,1,2,4,0,1
0,0,135,259,0,96,115,0,1,0,0,3,0,5,1,6,0,1
0,0,146,266,0,105,119,0,0,1,2,0,3,3,0,3,1,1
0,0,152,302,0,110,133,0,1,1,1,1,2,4,0,4,0,1
0,0,152,336,0,110,151,0,0,2,0,1,3,3,0,3,1,1
0,0,160,350,0,117,162,0,0,3,1,0,4,2,2,6,1,1
0,0,167,375,0,122,180,0,0,2,1,1,1,5,2,5,1,1
0,0,167,482,0,122,220,0,3,0,0,4,0,5,3,8,0,1
0,0,192,569,0,134,257,0,2,1,0,3,1,5,2,8,0,1
0,0,199,604,0,139,269,0,0,3,1,0,7,1,0,3,1,1
0,0,217,636,0,150,283,0,0,1,2,1,1,6,1,8,0,1
0,0,235,657,0,160,291,0,0,2,1,1,4,2,2,6,0,1
0,0,243,692,0,166,308,0,0,2,1,1,3,3,2,5,1,1
0,0,243,730,0,166,330,0,0,3,0,1,0,7,1,3,1,1
0,0,243,773,0,166,352,0,1,3,0,1,2,6,0,3,1,1
0,0,243,823,0,166,374,0,0,3,0,1,2,4,2,4,1,1
0,0,256,851,0,172,386,0,1,2,1,1,0,5,3,4,1,1
0,0,284,866,0,187,391,0,0,1,1,2,0,1,7,7,0,1
0,0,304,914,0,196,412,0,2,3,1,1,8,2,0,9,0,1
0,0,348,943,0,214,422,0,0,0,4,1,2,5,3,12,1,1
0,0,369,976,0,229,436,0,0,1,3,1,7,3,0,10,1,1
0,0,399,1038,0,243,463,0,3,3,1,1,1,7,2,8,1,1
0,0,432,1066,0,260,476,0,2,0,1,4,0,3,7,11,0,1
0,0,433,1159,0,260,520,0,3,2,0,3,0,7,3,7,0,1
0,0,454,1159,34,272,520,31,2,0,4,1,1,1,8,8,1,1
0,0,469,1159,58,279,520,49,0,1,2,2,5,3,2,8,1,1
0,0,504,1159,58,302,520,49,0,0,5,0,1,8,1,7,1,1
0,0,516,1159,82,312,520,69,0,0,2,3,2,8,0,7,1,1
0,0,530,1159,138,315,520,106,0,2,2,1,5,3,2,7,0,1
0,0,540,1159,161,320,520,124,0,0,2,3,7,2,1,8,1,1
0,0,540,1159,230,320,520,162,0,5,0,0,0,8,2,8,1,1
0,0,570,1159,259,330,520,185,0,1,2,2,8,2,0,10,1,1
0,0,602,1159,271,341,520,196,1,0,4,1,4,1,5,7,1,1
0,0,604,1159,326,341,520,232,0,4,1,0,2,8,0,8,1,1
0,0,620,1159,355,347,520,254,1,0,1,4,6,4,0,8,0,1
0,0,620,1159,386,347,520,273,0,1,0,4,6,0,4,6,0,1
0,0,8,8,0,0,4,0,0,1,0,0,1,2,0,1,1,1
0,0,16,8,4,6,4,4,0,0,1,0,0,3,0,1,1,1
0,0,45,8,13,17,4,10,0,1,1,0,4,0,0,2,0,1
0,0,45,39,23,17,13,14,0,1,0,1,0,3,1,1,1,1
0,0,73,39,38,33,13,14,0,0,2,0,2,1,1,2,1,1
0,0,73,45,55,33,15,25,1,0,0,2,3,1,0,2,1,1
0,0,73,53,78,33,15,43,0,0,1,1,0,1,3,1,0,1
0,0,75,53,128,33,15,68,0,3,0,0,5,0,0,4,0,1
0,0,75,66,147,33,16,84,0,0,1,2,1,3,1,3,0,1
0,0,75,75,186,33,16,122,0,0,3,0,2,1,2,5,0,1
0,0,111,75,189,40,16,124,0,0,3,0,0,6,0,4,1,1
0,0,111,114,219,40,21,142,0,1,1,1,5,1,0,5,1,1
0,0,111,114,251,40,21,173,2,0,3,0,5,0,1,4,1,1
0,0,133,114,269,45,21,182,0,0,2,1,0,0,6,3,1,1
0,0,133,134,290,45,22,195,0,0,0,3,2,3,1,3,1,1
0,0,133,153,330,45,23,225,0,0,2,1,1,0,5,4,0,1
0,0,133,174,350,45,29,233,1,2,0,1,4,2,0,3,1,1
0,0,133,191,369,45,37,247,0,2,1,0,1,0,5,3,1,1
0,0,198,204,369,62,37,247,0,0,3,1,0,3,5,9,1,1
0,0,258,213,369,71,40,247,1,1,3,0,7,1,0,6,1,1
0,0,258,230,412,71,43,281,1,0,3,1,0,2,6,7,1,1
0,0,308,230,453,79,43,302,1,2,2,0,1,4,3,11,0,1
0,0,308,230,510,79,43,341,0,0,3,1,0,6,2,6,0,1
0,0,312,230,579,81,43,372,0,4,0,0,1,2,5,7,0,1
0,0,322,264,579,85,55,372,1,3,1,0,1,7,0,2,1,1
0,0,322,264,638,85,55,404,1,1,1,2,0,8,0,4,1,1
0,0,366,264,656,98,55,410,1,0,3,1,0,7,1,5,1,1
0,0,366,277,700,98,55,449,1,0,4,0,3,3,2,7,1,1
0,0,425,304,700,115,56,449,2,0,1,3,6,1,1,11,0,1
0,0,466,304,700,131,56,449,0,0,4,0,0,7,1,5,1,1
0,0,486,304,719,136,56,464,2,0,0,4,2,2,4,5,1,1
0,0,492,304,750,136,56,481,0,4,0,0,1,4,3,4,1,1
0,0,515,304,791,140,56,504,0,2,1,1,0,5,3,7,1,1
0,0,515,316,838,140,60,542,1,1,3,0,2,2,4,6,0,1
0,0,578,316,862,157,60,557,2,1,2,1,8,0,0,13,1,1
0,0,586,316,886,159,60,578,1,0,1,3,3,5,0,5,1,1
0,0,600,316,907,163,60,590,1,0,1,3,4,2,2,5,1,1
0,0,604,316,931,167,60,609,0,0,1,3,5,0,3,3,1,1
0,0,639,316,945,183,60,616,2,0,3,1,6,1,1,5,1,1
0,0,639,400,975,183,68,640,1,2,2,0,1,5,2,8,1,1
0,0,720,400,975,199,68,640,1,0,3,1,1,7,0,7,1,1
0,0,720,412,1017,199,75,670,0,1,2,1,0,4,4,5,1,1
0,0,758,412,1023,213,75,670,0,0,4,0,0,5,3,6,1,1
0,0,777,510,1023,220,89,670,0,4,1,0,8,1,1,6,1,1
0,0,777,510,1073,220,89,712,0,0,3,2,3,7,0,7,1,1
0,0,780,510,1113,221,89,742,2,3,0,2,3,1,6,6,1,1
0,0,788,510,1142,224,89,765,0,0,2,3,0,3,7,9,1,1
0,0,817,538,1142,231,103,765,0,4,1,0,3,7,0,4,1,1
0,0,823,538,1171,233,103,792,1,1,0,4,0,9,1,5,1,1
0,0,831,538,1219,234,103,829,1,1,1,3,4,1,5,9,0,1
0,0,882,564,1219,247,107,829,0,1,3,1,2,2,6,11,1,1
0,0,919,564,1249,261,107,844,0,2,3,0,8,2,0,9,1,1
0,0,919,587,1281,261,113,861,1,1,0,4,0,7,3,6,1,1
0,0,953,587,1307,269,113,880,0,1,4,0,4,4,2,13,1,1
0,0,953,617,1354,269,114,918,1,1,3,1,3,1,6,16,0,1
0,0,7,0,0,5,0,0,0,0,1,0,1,1,1,0,1,1
0,0,13,4,0,8,2,0,0,1,0,0,1,2,0,0,1,1
0,0,38,4,0,19,2,0,2,0,2,0,1,2,1,3,1,1
0,0,58,10,0,27,6,0,2,1,1,0,0,4,0,2,1,1
0,0,72,10,16,33,6,15,0,1,1,0,1,2,1,2,1,1
0,0,81,10,30,42,6,28,1,0,2,0,1,3,0,2,1,1
0,0,94,10,46,49,6,41,0,2,0,0,1,0,3,1,1,1
0,0,94,10,74,49,6,65,0,1,1,0,0,0,4,2,1,1
0,0,122,10,90,63,6,72,0,2,1,0,3,1,1,5,1,1
0,0,122,10,111,63,6,92,1,0,1,2,0,1,4,4,1,1
0,0,132,10,145,71,6,113,0,2,1,0,1,3,1,4,1,1
0,0,139,10,186,73,6,137,0,2,0,1,4,1,1,5,1,1
0,0,162,10,205,83,6,149,0,2,1,0,1,1,4,5,1,1
0,0,208,10,227,101,6,163,3,1,2,0,2,1,3,4,1,1
0,0,231,10,230,110,6,165,0,0,3,0,0,4,2,5,1,1
0,0,286,10,230,120,6,165,0,0,3,0,0,4,2,6,1,1
0,0,300,10,255,122,6,180,1,0,0,3,5,1,0,7,1,1
0,0,330,10,271,129,6,189,0,1,2,0,0,2,4,5,1,1
0,0,356,10,274,140,6,192,1,0,2,1,0,6,0,4,1,1
0,0,400,10,294,153,6,199,0,2,1,0,3,2,1,7,1,1
0,0,435,10,312,163,6,210,2,1,1,1,3,3,0,7,1,1
0,0,469,10,331,176,6,217,2,1,1,2,1,7,0,8,1,1
0,0,535,10,337,196,6,221,0,2,2,0,0,0,8,8,1,1
0,0,581,10,354,212,6,230,1,2,2,0,4,2,2,9,1,1
0,0,619,10,359,221,6,235,0,0,3,1,7,0,1,8,1,1
0,0,657,10,389,227,6,255,0,2,0,2,2,1,5,11,1,1
0,0,683,10,411,232,6,267,3,0,1,3,6,2,0,9,1,1
0,0,717,10,430,243,6,281,1,0,2,2,0,1,7,7,1,1
0,0,717,10,453,243,6,299,0,0,0,4,0,3,5,4,1,1
0,0,732,10,478,251,6,318,0,0,2,2,1,3,4,9,1,1
0,0,757,10,497,264,6,331,0,2,2,0,2,2,4,5,1,1
0,0,784,10,500,281,6,332,1,0,4,0,0,1,7,5,1,1
0,0,794,10,520,287,6,349,0,0,1,4,9,1,0,6,1,1
0,0,816,10,548,297,6,368,0,3,1,1,1,7,2,7,1,1
0,0,833,10,578,304,6,392,1,2,0,3,5,2,3,8,1,1
0,0,859,10,629,308,6,422,0,4,0,1,0,7,3,10,1,1
0,0,914,10,671,327,6,447,0,3,1,1,1,1,8,15,1,1
0,0,992,10,671,342,6,447,0,1,3,1,1,6,3,11,1,1
0,0,1049,10,697,358,6,462,0,1,2,2,6,4,0,15,1,1
0,0,1099,10,697,383,6,462,1,1,4,0,2,1,7,9,1,1
0,0,1127,10,714,393,6,473,1,0,2,3,3,1,6,10,1,1
0,0,1163,10,732,407,6,483,1,0,3,2,1,3,6,10,1,1
0,0,1198,10,772,412,6,505,0,2,1,2,0,7,3,12,1,1
0,0,1223,10,803,420,6,526,0,5,0,0,9,0,1,10,1,1
